gid,경도,위도
다바851712,127.3334509689,36.8393580581
다바851713,127.3334490142,36.8402595216
다바851714,127.3334470594,36.8411609850
다바851715,127.3334451045,36.8420624482
다바851716,127.3334431495,36.8429639114
다바851717,127.3334411944,36.8438653743
다바851718,127.3334392392,36.8447668372
다바851719,127.3334372840,36.8456682999
다바851720,127.3334353286,36.8465697624
다바851721,127.3334333732,36.8474712249
다바851722,127.3334314177,36.8483726872
다바851723,127.3334294621,36.8492741493
다바851724,127.3334275064,36.8501756113
다바851725,127.3334255506,36.8510770732
다바851726,127.3334235948,36.8519785349
다바851727,127.3334216388,36.8528799965
다바851728,127.3334196828,36.8537814580
다바851729,127.3334177267,36.8546829193
다바851730,127.3334157705,36.8555843805
다바851731,127.3334138142,36.8564858416
다바852592,127.3348048693,36.7311830000
다바852593,127.3348029380,36.7320844800
다바852594,127.3348010067,36.7329859599
다바852595,127.3347990753,36.7338874397
다바852596,127.3347971438,36.7347889193
다바852597,127.3347952122,36.7356903987
다바852598,127.3347932806,36.7365918781
다바852599,127.3347913488,36.7374933573
다바852600,127.3347894170,36.7383948363
다바852601,127.3347874851,36.7392963153
다바852602,127.3347855531,36.7401977940
다바852603,127.3347836210,36.7410992727
다바852604,127.3347816888,36.7420007512
다바852605,127.3347797565,36.7429022296
다바852606,127.3347778242,36.7438037078
다바852607,127.3347758917,36.7447051859
다바852608,127.3347739592,36.7456066639
다바852609,127.3347720266,36.7465081417
다바852612,127.3347662283,36.7492125744
다바852613,127.3347642953,36.7501140516
다바852614,127.3347623623,36.7510155288
다바852615,127.3347604292,36.7519170058
다바852616,127.3347584960,36.7528184826
다바852617,127.3347565627,36.7537199594
다바852618,127.3347546293,36.7546214360
다바852619,127.3347526958,36.7555229124
다바852620,127.3347507623,36.7564243887
다바852621,127.3347488286,36.7573258649
다바852622,127.3347468949,36.7582273410
다바852623,127.3347449611,36.7591288169
다바852624,127.3347430272,36.7600302926
다바852625,127.3347410932,36.7609317683
다바852626,127.3347391591,36.7618332438
다바852627,127.3347372250,36.7627347191
다바852628,127.3347352907,36.7636361944
다바852629,127.3347333564,36.7645376695
다바852630,127.3347314220,36.7654391444
다바852631,127.3347294875,36.7663406192
다바852632,127.3347275529,36.7672420939
다바852633,127.3347256182,36.7681435684
다바852634,127.3347236835,36.7690450428
다바852635,127.3347217486,36.7699465171
다바852636,127.3347198137,36.7708479912
다바852637,127.3347178787,36.7717494652
다바852638,127.3347159436,36.7726509391
다바852639,127.3347140084,36.7735524128
다바852640,127.3347120731,36.7744538864
다바852641,127.3347101378,36.7753553598
다바852642,127.3347082023,36.7762568331
다바852643,127.3347062668,36.7771583063
다바852644,127.3347043312,36.7780597793
다바852645,127.3347023955,36.7789612522
다바852646,127.3347004597,36.7798627250
다바852647,127.3346985238,36.7807641976
다바852648,127.3346965878,36.7816656701
다바852649,127.3346946518,36.7825671424
다바852650,127.3346927156,36.7834686146
다바852651,127.3346907794,36.7843700867
다바852652,127.3346888431,36.7852715586
다바852653,127.3346869067,36.7861730304
다바852654,127.3346849702,36.7870745021
다바852655,127.3346830337,36.7879759736
다바852656,127.3346810970,36.7888774450
다바852657,127.3346791603,36.7897789162
다바852658,127.3346772235,36.7906803874
다바852659,127.3346752865,36.7915818583
다바852660,127.3346733496,36.7924833292
다바852661,127.3346714125,36.7933847999
다바852662,127.3346694753,36.7942862704
다바852663,127.3346675380,36.7951877409
다바852664,127.3346656007,36.7960892112
다바852665,127.3346636633,36.7969906813
다바852666,127.3346617258,36.7978921513
다바852667,127.3346597882,36.7987936212
다바852668,127.3346578505,36.7996950909
다바852669,127.3346559127,36.8005965606
다바852670,127.3346539749,36.8014980300
다바852671,127.3346520369,36.8023994994
다바852672,127.3346500989,36.8033009685
다바852673,127.3346481608,36.8042024376
다바852674,127.3346462226,36.8051039065
다바852675,127.3346442843,36.8060053753
다바852676,127.3346423459,36.8069068440
다바852677,127.3346404074,36.8078083125
다바852678,127.3346384689,36.8087097808
다바852679,127.3346365303,36.8096112491
다바852680,127.3346345915,36.8105127172
다바852681,127.3346326527,36.8114141851
다바852682,127.3346307138,36.8123156530
다바852683,127.3346287749,36.8132171206
다바852684,127.3346268358,36.8141185882
다바852685,127.3346248966,36.8150200556
다바852686,127.3346229574,36.8159215229
다바852687,127.3346210181,36.8168229900
다바852688,127.3346190787,36.8177244570
다바852689,127.3346171392,36.8186259239
다바852690,127.3346151996,36.8195273906
다바852691,127.3346132599,36.8204288572
다바852692,127.3346113202,36.8213303237
다바852693,127.3346093803,36.8222317900
다바852694,127.3346074404,36.8231332561
다바852695,127.3346055004,36.8240347222
다바852696,127.3346035603,36.8249361881
다바852697,127.3346016201,36.8258376539
다바852698,127.3345996798,36.8267391195
다바852699,127.3345977395,36.8276405850
다바852700,127.3345957990,36.8285420503
다바852701,127.3345938585,36.8294435156
다바852702,127.3345919179,36.8303449806
다바852703,127.3345899772,36.8312464456
다바852704,127.3345880364,36.8321479104
다바852705,127.3345860955,36.8330493751
다바852706,127.3345841545,36.8339508396
다바852707,127.3345822135,36.8348523040
다바852708,127.3345802724,36.8357537683
다바852709,127.3345783311,36.8366552324
다바852710,127.3345763898,36.8375566964
다바852711,127.3345744484,36.8384581602
다바852712,127.3345725070,36.8393596239
다바852713,127.3345705654,36.8402610875
다바852714,127.3345686237,36.8411625509
다바852715,127.3345666820,36.8420640142
다바852716,127.3345647402,36.8429654774
다바852717,127.3345627983,36.8438669404
다바852718,127.3345608563,36.8447684033
다바852719,127.3345589142,36.8456698661
다바852720,127.3345569720,36.8465713287
다바852721,127.3345550297,36.8474727912
다바852722,127.3345530874,36.8483742535
다바852723,127.3345511450,36.8492757157
다바852724,127.3345492025,36.8501771778
다바852725,127.3345472598,36.8510786397
다바852726,127.3345453172,36.8519801015
다바852727,127.3345433744,36.8528815631
다바852728,127.3345414315,36.8537830247
다바852729,127.3345394886,36.8546844860
다바852730,127.3345375455,36.8555859473
다바852731,127.3345356024,36.8564874084
다바853591,127.3359267501,36.7302830690
다바853592,127.3359248321,36.7311845492
다바853593,127.3359229139,36.7320860293
다바853594,127.3359209957,36.7329875092
다바853595,127.3359190774,36.7338889890
다바853596,127.3359171590,36.7347904687
다바853597,127.3359152405,36.7356919482
다바853598,127.3359133220,36.7365934276
다바853599,127.3359114033,36.7374949068
다바853600,127.3359094846,36.7383963859
다바853601,127.3359075657,36.7392978649
다바853602,127.3359056468,36.7401993437
다바853603,127.3359037278,36.7411008224
다바853604,127.3359018088,36.7420023010
다바853605,127.3358998896,36.7429037794
다바853606,127.3358979703,36.7438052577
다바853607,127.3358960510,36.7447067359
다바853608,127.3358941316,36.7456082139
다바853614,127.3358826133,36.7510170791
다바853615,127.3358806933,36.7519185561
다바853616,127.3358787732,36.7528200330
다바853617,127.3358768530,36.7537215098
다바853618,127.3358749327,36.7546229865
다바853619,127.3358730123,36.7555244630
다바853620,127.3358710919,36.7564259393
다바853621,127.3358691714,36.7573274156
다바853622,127.3358672507,36.7582288917
다바853623,127.3358653300,36.7591303676
다바853624,127.3358634092,36.7600318435
다바853625,127.3358614884,36.7609333191
다바853626,127.3358595674,36.7618347947
다바853627,127.3358576464,36.7627362701
다바853628,127.3358557252,36.7636377454
다바853629,127.3358538040,36.7645392205
다바853630,127.3358518827,36.7654406955
다바853631,127.3358499613,36.7663421704
다바853632,127.3358480399,36.7672436451
다바853633,127.3358461183,36.7681451197
다바853634,127.3358441967,36.7690465941
다바853635,127.3358422750,36.7699480685
다바853636,127.3358403531,36.7708495426
다바853637,127.3358384312,36.7717510167
다바853638,127.3358365093,36.7726524906
다바853639,127.3358345872,36.7735539643
다바853640,127.3358326650,36.7744554380
다바853641,127.3358307428,36.7753569115
다바853642,127.3358288205,36.7762583848
다바853643,127.3358268981,36.7771598580
다바853644,127.3358249756,36.7780613311
다바853645,127.3358230530,36.7789628041
다바853646,127.3358211303,36.7798642769
다바853647,127.3358192076,36.7807657495
다바853648,127.3358172847,36.7816672221
다바853649,127.3358153618,36.7825686945
다바853650,127.3358134388,36.7834701667
다바853651,127.3358115157,36.7843716389
다바853652,127.3358095925,36.7852731108
다바853653,127.3358076693,36.7861745827
다바853654,127.3358057459,36.7870760544
다바853655,127.3358038225,36.7879775260
다바853656,127.3358018990,36.7888789974
다바853657,127.3357999753,36.7897804687
다바853658,127.3357980516,36.7906819399
다바853659,127.3357961279,36.7915834109
다바853660,127.3357942040,36.7924848818
다바853661,127.3357922801,36.7933863525
다바853662,127.3357903560,36.7942878232
다바853663,127.3357884319,36.7951892936
다바853664,127.3357865077,36.7960907640
다바853665,127.3357845834,36.7969922342
다바853666,127.3357826590,36.7978937043
다바853667,127.3357807346,36.7987951742
다바853668,127.3357788100,36.7996966440
다바853669,127.3357768854,36.8005981136
다바853670,127.3357749607,36.8014995832
다바853671,127.3357730359,36.8024010525
다바853672,127.3357711110,36.8033025218
다바853673,127.3357691860,36.8042039909
다바853674,127.3357672609,36.8051054599
다바853675,127.3357653358,36.8060069287
다바853676,127.3357634105,36.8069083974
다바853677,127.3357614852,36.8078098659
다바853678,127.3357595598,36.8087113344
다바853679,127.3357576343,36.8096128027
다바853680,127.3357557088,36.8105142708
다바853681,127.3357537831,36.8114157388
다바853682,127.3357518573,36.8123172067
다바853683,127.3357499315,36.8132186744
다바853684,127.3357480056,36.8141201420
다바853685,127.3357460796,36.8150216095
다바853686,127.3357441535,36.8159230768
다바853687,127.3357422273,36.8168245440
다바853688,127.3357403011,36.8177260111
다바853689,127.3357383747,36.8186274780
다바853690,127.3357364483,36.8195289448
다바853691,127.3357345218,36.8204304114
다바853692,127.3357325952,36.8213318779
다바853693,127.3357306685,36.8222333443
다바853694,127.3357287417,36.8231348105
다바853695,127.3357268148,36.8240362766
다바853696,127.3357248879,36.8249377425
다바853697,127.3357229609,36.8258392084
다바853698,127.3357210337,36.8267406740
다바853699,127.3357191065,36.8276421396
다바853700,127.3357171792,36.8285436050
다바853701,127.3357152519,36.8294450703
다바853702,127.3357133244,36.8303465354
다바853707,127.3357036858,36.8348538590
다바853708,127.3357017578,36.8357553233
다바853709,127.3356998298,36.8366567875
다바853710,127.3356979016,36.8375582515
다바853716,127.3356863309,36.8429670329
다바853717,127.3356844022,36.8438684959
다바853718,127.3356824734,36.8447699589
다바853719,127.3356805445,36.8456714217
다바853720,127.3356786154,36.8465728843
다바853721,127.3356766864,36.8474743469
다바853722,127.3356747572,36.8483758093
다바853723,127.3356728279,36.8492772715
다바853724,127.3356708986,36.8501787336
다바853725,127.3356689691,36.8510801956
다바853726,127.3356670396,36.8519816575
다바853727,127.3356651100,36.8528831192
다바853728,127.3356631803,36.8537845807
다바853729,127.3356612505,36.8546860422
다바853730,127.3356593207,36.8555875035
다바854590,127.3370486048,36.7293831272
다바854591,127.3370466999,36.7302846076
다바854592,127.3370447950,36.7311860879
다바854593,127.3370428899,36.7320875680
다바854594,127.3370409848,36.7329890480
다바854595,127.3370390796,36.7338905278
다바854596,127.3370371743,36.7347920075
다바854597,127.3370352689,36.7356934871
다바854598,127.3370333634,36.7365949665
다바854599,127.3370314579,36.7374964458
다바854600,127.3370295522,36.7383979250
다바854601,127.3370276465,36.7392994040
다바854602,127.3370257407,36.7402008829
다바854603,127.3370238348,36.7411023616
다바854604,127.3370219288,36.7420038402
다바854605,127.3370200227,36.7429053187
다바854606,127.3370181166,36.7438067970
다바854607,127.3370162104,36.7447082752
다바854616,127.3369990504,36.7528215729
다바854617,127.3369971434,36.7537230497
다바854618,127.3369952362,36.7546245264
다바854619,127.3369933289,36.7555260030
다바854620,127.3369914216,36.7564274794
다바854621,127.3369895142,36.7573289557
다바854622,127.3369876067,36.7582304318
다바854623,127.3369856991,36.7591319078
다바854624,127.3369837914,36.7600333837
다바854625,127.3369818836,36.7609348594
다바854626,127.3369799758,36.7618363350
다바854627,127.3369780679,36.7627378105
다바854628,127.3369761599,36.7636392858
다바854629,127.3369742518,36.7645407610
다바854630,127.3369723436,36.7654422361
다바854631,127.3369704353,36.7663437110
다바854632,127.3369685269,36.7672451857
다바854633,127.3369666185,36.7681466604
다바854634,127.3369647100,36.7690481349
다바854635,127.3369628014,36.7699496093
다바854636,127.3369608927,36.7708510835
다바854637,127.3369589839,36.7717525576
다바854638,127.3369570750,36.7726540315
다바854639,127.3369551661,36.7735555053
다바854640,127.3369532571,36.7744569790
다바854641,127.3369513479,36.7753584526
다바854642,127.3369494387,36.7762599260
다바854643,127.3369475294,36.7771613992
다바854644,127.3369456201,36.7780628724
다바854645,127.3369437106,36.7789643454
다바854646,127.3369418011,36.7798658182
다바854647,127.3369398914,36.7807672910
다바854648,127.3369379817,36.7816687635
다바854649,127.3369360719,36.7825702360
